system:index,date,rainfall_mm,.geo
208,2021-07-28,65.58999858796597,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2021-07-29,17.154999613761902,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,2021-07-30,9.179999654181302,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2021-07-31,0.1850000023841858,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,2021-08-01,19.613499742001295,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2021-08-02,3.2549998983740807,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,2021-08-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,2021-08-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,2021-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,2021-08-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,2021-08-07,4.314999930560589,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,2021-08-08,22.964999444782734,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,2021-08-09,1.5199999632313848,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2021-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2021-08-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2021-08-12,0.009999999776482582,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2021-08-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2021-08-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2021-08-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,2021-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2021-08-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,2021-08-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,2021-08-19,7.694999784231186,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2021-08-20,32.42999941390008,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2021-08-21,35.73499912023544,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,2021-08-22,7.664999812841415,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2021-08-23,11.569999560713768,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,2021-08-24,0.4999999850988388,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,2021-08-25,0.05999999865889549,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2021-08-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,2021-08-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
